date,AVGO,GOOGL,MSFT,NVDA,TSM
2020-05-22,0.006732,0.004613,0.000436,0.028603,-0.018719
2020-05-26,0.019411,0.005753,-0.010572,-0.034178,0.020482
2020-05-27,0.01975,-0.000767,0.001322,-0.022081,0.018103
2020-05-28,-0.015473,-0.001436,-0.002255,-0.004487,-0.028218
2020-05-29,0.028714,0.010774,0.010199,0.045776,0.000994
2020-06-01,-0.004395,0.000942,-0.002292,-0.007802,0.013908
2020-06-02,0.027829,0.005185,0.011377,0.002158,0.019204
2020-06-03,0.038482,-0.002122,0.002434,-0.006317,0.020189
2020-06-04,-0.002068,-0.017335,-0.013164,0.000114,0.022993
2020-06-05,0.026514,0.018186,0.023398,0.01751,0.016949
2020-06-08,0.001388,0.005569,0.006197,-0.012892,0.006703
2020-06-09,-0.006929,0.00279,0.007645,0.027371,0.018715
2020-06-10,-0.000888,0.008691,0.037092,0.035458,0.016605
2020-06-11,-0.067579,-0.042876,-0.053698,-0.060907,-0.043614
2020-06-12,0.022128,0.007861,0.007892,0.01549,0.017442
2020-06-15,0.012789,0.005535,0.006392,0.027008,0.000357
2020-06-16,0.021803,0.01811,0.024505,-0.011473,-0.003927
2020-06-17,0.008754,0.004196,0.003461,0.018471,0.014337
2020-06-18,0.016813,-0.012681,0.010708,-0.001949,-0.000522
2020-06-19,-0.039817,-0.00661,-0.00596,0.004692,-0.01496
2020-06-22,0.035572,0.018264,0.027774,0.028668,0.012475
2020-06-23,-0.007144,0.009182,0.006681,-0.008056,0.013571
2020-06-24,-0.013909,-0.021366,-0.020158,-0.022698,-0.003171
2020-06-25,0.006124,0.005863,0.012637,0.027557,0.00813
2020-06-26,-0.004662,-0.054514,-0.020016,-0.0353,-0.012447
2020-06-29,0.00771,0.025416,0.010747,0.004915,0.001065
2020-06-30,0.01882,0.014945,0.025549,0.032364,0.006739
2020-07-01,-0.009125,0.016889,0.005847,0.003396,0.000881
2020-07-02,0.008762,0.019369,0.007621,0.008631,0.031679
2020-07-06,0.010524,0.020219,0.021526,0.023616,0.055613
2020-07-07,-0.017786,-0.006488,-0.011628,0.003303,-0.018908
2020-07-08,0.020599,0.009182,0.021993,0.034872,0.030967
2020-07-09,0.006039,0.010016,0.007001,0.02868,0.03499
2020-07-10,-0.006407,0.0134,-0.003033,-0.002831,-0.014356
2020-07-13,-0.025451,-0.017401,-0.030889,-0.040747,0.019107
2020-07-14,0.01211,0.005707,0.006181,0.032306,0.029046
2020-07-15,-0.004126,-0.002617,-0.001488,-0.014431,-0.013441
2020-07-16,-0.007776,-0.001292,-0.019804,-0.009044,0.008023
2020-07-17,0.0044,0.001274,-0.0051,0.006586,-0.002853
2020-07-20,0.014135,0.030979,0.042981,0.030314,0.007379
2020-07-21,-0.008798,-0.005064,-0.013469,-0.017339,0.013754
2020-07-22,-0.001718,0.005739,0.014371,0.010674,0.010618
2020-07-23,-0.013161,-0.030738,-0.043495,-0.029601,-0.016927
2020-07-24,-0.01253,-0.00563,-0.006122,0.006392,0.096927
2020-07-27,0.022532,0.01407,0.012668,0.022267,0.126522
2020-07-28,-0.017046,-0.016856,-0.008977,-0.019767,-0.076036
2020-07-29,0.00488,0.013208,0.010098,0.024473,0.074753
2020-07-30,0.010523,0.009754,-0.000784,0.01419,-0.033144
2020-07-31,0.014899,-0.032775,0.005444,7.1e-05,-0.013011
2020-08-03,0.014144,-0.003488,0.056241,0.03726,0.000761
2020-08-04,0.022289,-0.00638,-0.015009,0.019754,0.015706
2020-08-05,0.003502,0.00393,-0.001641,0.005255,0.017957
2020-08-06,-0.001153,0.017484,0.016014,0.004319,-0.013598
2020-08-07,-0.009813,-0.004372,-0.017888,-0.011998,-0.006085
2020-08-10,0.004387,-0.001034,-0.019908,-0.003081,-0.001999
2020-08-11,-0.010172,-0.010876,-0.023385,-0.028213,-0.024164
2020-08-12,0.029658,0.018034,0.028567,0.054401,0.018604
2020-08-13,-0.012648,0.006243,-0.002342,0.00024,-0.01373
2020-08-14,-0.004857,-0.007925,0.000958,0.010574,0.001405
2020-08-17,0.007626,0.007716,0.006606,0.066845,0.022701
2020-08-18,-0.005086,0.026078,0.005754,-0.006181,-0.009727
2020-08-19,0.001734,-0.00718,-0.006052,-0.009971,-0.010956
2020-08-20,-0.001154,0.020484,0.023271,0.000206,-0.022027
2020-08-21,0.003619,-0.000431,-0.00727,0.044683,0.019919
2020-08-24,0.01206,0.00608,0.003145,0.002897,0.007148
2020-08-25,0.006407,0.013059,0.01301,0.002339,0.014449
2020-08-26,0.010502,0.023838,0.02162,0.001804,0.021364
2020-08-27,-0.00156,-0.009494,0.024554,-0.011333,-0.014067
2020-08-28,0.016748,0.006699,0.010283,0.041138,-0.001985
2020-08-31,0.006757,-0.006039,-0.014766,0.017246,-0.014794
2020-09-01,0.035691,0.015679,0.007715,0.033684,0.029022
2020-09-02,0.043027,0.037648,0.019272,0.038022,0.007603
2020-09-03,-0.061118,-0.051171,-0.061947,-0.092775,-0.012048
2020-09-04,0.030844,-0.029641,-0.014036,-0.030195,-0.027963
2020-09-08,-0.034192,-0.036434,-0.054096,-0.056209,-0.02015
2020-09-09,0.027073,0.015509,0.042584,0.067321,0.026901
2020-09-10,-0.008194,-0.013689,-0.028018,-0.031715,-0.006297
2020-09-11,0.007337,-0.006743,-0.006525,-0.01196,-0.001014
2020-09-14,0.00695,-0.004572,0.006764,0.058182,0.021314
2020-09-15,0.013004,0.017424,0.016406,0.009225,0.06646
2020-09-16,0.000354,-0.015002,-0.017866,-0.036679,-0.031683
2020-09-17,-0.003051,-0.016566,-0.010437,-0.004075,-0.009544
2020-09-18,-0.016916,-0.024176,-0.012419,-0.022004,-0.02051
2020-09-21,-0.013038,-0.014437,0.010729,0.026909,0.004487
2020-09-22,0.027858,0.020753,0.024094,0.009627,-0.001365
2020-09-23,-0.027656,-0.034545,-0.032928,-0.040672,-0.031809
2020-09-24,0.002645,0.009557,0.012962,0.018497,0.005903
2020-09-25,0.012141,0.011386,0.022787,0.042578,0.006379
2020-09-28,0.029428,0.01362,0.007795,0.012526,0.011283
2020-09-29,-0.008277,0.005046,-0.010409,0.014634,0.009277
2020-09-30,0.000165,-0.000287,0.014812,0.023042,0.006956
2020-10-01,0.011748,0.015216,0.010127,0.006208,0.019119
2020-10-02,-0.031932,-0.021709,-0.029512,-0.040563,-0.022029
2020-10-05,0.025979,0.018707,0.020321,0.044422,0.046287
2020-10-06,-0.005791,-0.021452,-0.021247,0.00689,-0.016797
2020-10-07,0.007583,0.005596,0.019037,0.016562,0.045717
2020-10-08,0.017969,0.016647,0.003574,-0.00897,0.010124
2020-10-09,0.009027,0.018215,0.024836,-0.005492,0.011162
2020-10-12,0.015211,0.035844,0.025902,0.03366,0.023992
2020-10-13,-0.002458,0.001585,0.006594,0.001564,-0.01397
2020-10-14,-0.003119,-0.002316,-0.008974,-0.010738,-0.011602
2020-10-15,-0.000973,-0.005098,-0.005433,-0.008886,-0.005079
2020-10-16,-0.003369,0.007863,0.0,-0.011346,-0.016449
2020-10-19,-0.007606,-0.02408,-0.024766,-0.022717,0.009919
2020-10-20,0.003247,0.013811,0.002007,0.010946,0.007995
2020-10-21,-0.013104,0.022507,0.000699,-0.008849,-0.007025
2020-10-22,0.003548,0.013033,0.000419,-0.012107,0.006504
2020-10-23,-0.001741,0.016382,0.006236,0.017158,0.001134
2020-10-26,-0.025971,-0.029817,-0.028442,-0.033038,-0.017892
2020-10-27,-0.009476,0.009209,0.01509,0.019443,-0.000231
2020-10-28,-0.034455,-0.055089,-0.049566,-0.057458,-0.032984
2020-10-29,0.022465,0.0305,0.010065,0.031441,0.012403
2020-10-30,-0.015155,0.038044,-0.010991,-0.037623,-0.012016
2020-11-02,0.004633,0.00508,-0.000691,0.00373,0.021939
2020-11-03,0.007146,0.013138,0.020264,0.034875,0.023101
2020-11-04,0.030727,0.060881,0.048249,0.059507,0.020071
2020-11-05,0.044538,0.009537,0.031887,0.026515,0.010956
2020-11-06,-0.000656,-0.001572,0.001926,0.02839,0.010837
2020-11-09,-0.013347,0.00096,-0.023824,-0.063951,-0.026037
2020-11-10,-0.033046,-0.013455,-0.033793,-0.063148,-0.015388
2020-11-11,0.035222,0.005473,0.026255,0.050744,0.036733
2020-11-12,-0.015216,-0.002524,-0.005126,0.002888,-0.011664
2020-11-13,0.008914,0.016892,0.004967,-0.011871,0.037854
2020-11-16,0.019572,0.000999,0.003325,0.016413,0.0649
2020-11-17,-0.000551,-0.006973,-0.012751,-0.006881,-0.035862
2020-11-18,5.3e-05,-0.011932,-0.013149,0.000484,0.012747
2020-11-19,0.009747,0.010301,0.006348,0.000856,-0.003301
2020-11-20,-0.002602,-0.012618,-0.009557,-0.026227,-0.013249
2020-11-23,0.009574,-0.00508,-0.001331,0.003992,0.029372
2020-11-24,0.013514,0.021035,0.017848,-0.01387,-0.015184
2020-11-25,-0.003569,0.00013,4.7e-05,0.021377,0.008796
2020-11-27,0.010542,0.012975,0.006359,0.002002,0.012822
2020-11-30,0.016787,-0.018254,-0.00539,0.010576,-0.01742
2020-12-01,0.007446,0.023347,0.009997,-0.000858,0.03958
2020-12-02,-0.002076,0.016493,-0.003885,0.011539,-0.013087
2020-12-03,-0.009734,-0.001715,-0.005247,-0.010669,-0.000402
2020-12-04,0.029715,0.001054,0.00056,0.012112,0.042513
2020-12-07,0.022372,-0.00369,-0.000327,0.003577,0.025644
2020-12-08,0.005987,-0.003137,0.008027,-0.018869,-0.00705
2020-12-09,-0.016981,-0.018478,-0.01949,-0.031405,-0.011549
2020-12-10,-0.014848,-0.005743,-0.006043,0.003209,-0.00182
2020-12-11,-0.010292,0.004045,0.013015,0.003161,-0.001919
2020-12-14,0.014736,-0.0127,0.004408,0.022708,-0.004518
2020-12-15,0.015202,0.005033,-0.000327,0.003888,0.014774
2020-12-16,0.016361,-0.002209,0.024051,-0.008832,0.001047
2020-12-17,0.002824,-0.009492,0.000638,0.007457,-0.008154
2020-12-18,0.028303,-0.00821,-0.003783,-0.005191,0.003657
2020-12-21,-0.013071,0.004831,0.018299,0.00454,0.005274
2020-12-22,0.00984,-0.008267,0.006065,-0.00405,-0.00849
2020-12-23,-0.01764,0.004656,-0.013039,-0.020259,-0.001732
2020-12-24,0.014102,0.003431,0.007827,-0.001191,0.021299
2020-12-28,0.000973,0.022951,0.009921,-0.007215,0.001699
2020-12-29,-0.006576,-0.009132,-0.003601,0.003353,-0.005558
2020-12-30,0.013495,-0.012237,-0.011019,0.015645,0.031641
2020-12-31,0.006945,0.00944,0.003338,-0.006903,0.001286
2021-01-04,-0.028846,-0.015126,-0.021266,0.004481,0.024395
2021-01-05,0.006773,0.008064,0.000965,0.02221,0.009579
2021-01-06,-0.006167,-0.009868,-0.025929,-0.058953,0.025184
2021-01-07,0.042143,0.029869,0.028457,0.05783,0.050342
2021-01-08,0.005075,0.013239,0.006093,-0.00504,-0.022564
2021-01-11,0.000269,-0.023106,-0.009699,0.025966,0.032943
2021-01-12,0.008143,-0.010739,-0.011771,-0.010039,0.003263
2021-01-13,0.00405,0.005652,0.00656,0.003485,-0.03065
2021-01-14,0.001906,-0.009346,-0.015346,-0.024498,0.060555
2021-01-15,-0.013759,-0.001907,-0.001737,-0.025814,-0.009648
2021-01-19,0.0301,0.032907,0.017823,0.012889,0.048471
2021-01-20,0.005683,0.053573,0.0365,0.026142,-0.005027
2021-01-21,0.010695,0.00217,0.002808,0.03754,0.026944
2021-01-22,-0.003856,0.004464,0.004356,-0.011177,-0.037418
2021-01-25,-0.000495,0.000909,0.015844,-0.004321,0.010686
2021-01-26,-0.001979,0.007216,0.012199,-0.015967,-0.029651
2021-01-27,-0.041326,-0.046652,0.002453,-0.038518,-0.038768
2021-01-28,0.015831,0.018835,0.025891,0.010315,0.033596
2021-01-29,-0.002745,-0.013943,-0.029172,-0.004693,-0.034253
2021-02-01,0.036049,0.035959,0.033152,0.019034,0.042298
2021-02-02,0.021725,0.013761,-0.000584,0.024156,0.014053
2021-02-03,-0.024514,0.072825,0.014571,-0.001936,-0.007319
2021-02-04,0.011694,-0.00255,-0.004074,0.009885,0.005098
2021-02-05,-0.009817,0.017141,0.000785,-0.005361,-0.002887
2021-02-08,0.014356,-0.002063,0.001115,0.062376,0.03733
2021-02-09,0.004083,-0.00438,0.005362,-0.012155,0.000981
2021-02-10,-0.00965,0.005344,-0.003897,0.035125,0.007612
2021-02-11,0.017743,0.001088,0.006878,0.032951,0.040916
2021-02-12,0.016576,0.003007,0.002045,-0.018983,-0.007905
2021-02-16,0.005778,0.00748,-0.005266,0.024664,0.014414
2021-02-17,-0.013596,0.003752,0.00435,-0.027674,-0.02699
2021-02-18,0.001617,-0.006046,-0.001679,-0.005166,-0.012035
2021-02-19,0.013864,-0.008073,-0.011567,0.006575,0.015078
2021-02-22,-0.027757,-0.016541,-0.026808,-0.038237,-0.022611
2021-02-23,-0.009363,0.002853,-0.005288,-0.01489,-0.033466
2021-02-24,0.01903,0.011499,0.005487,0.025244,0.024787
2021-02-25,-0.049326,-0.032565,-0.023705,-0.082178,-0.047619
2021-02-26,0.027802,0.002956,0.014804,0.030584,-0.000476
2021-03-01,0.041948,0.023616,0.019623,0.009278,0.02533
2021-03-02,-0.018526,-0.002503,-0.012957,-0.031463,-0.024239
2021-03-03,-0.036316,-0.025706,-0.026981,-0.044867,-0.024683
2021-03-04,-0.042046,0.011196,-0.003647,-0.033933,-0.059403
2021-03-05,0.014766,0.031043,0.021479,0.007377,0.045073
2021-03-08,-0.06418,-0.042712,-0.018178,-0.069675,-0.056871
2021-03-09,0.053056,0.016369,0.028102,0.080305,0.021504
2021-03-10,-0.013548,-0.002044,-0.005817,-0.004153,-0.021911
2021-03-11,0.036792,0.031603,0.020265,0.042127,0.059299
2021-03-12,-0.005554,-0.024061,-0.00582,-0.010582,-0.018909
2021-03-15,0.043443,0.002166,-0.003987,0.026077,0.006593
2021-03-16,0.01574,0.014335,0.012351,0.007581,0.002267
2021-03-17,0.011314,-0.000801,-0.002819,0.003762,-0.001187
2021-03-18,-0.040199,-0.029238,-0.026662,-0.046379,-0.035871
2021-03-19,0.029969,0.00278,-0.001604,0.009688,-0.007598
2021-03-22,0.001728,0.00184,0.024485,0.026507,0.031242
2021-03-23,-0.023607,0.00524,0.006738,-0.008759,-0.019543
2021-03-24,-0.014632,-0.004311,-0.008923,-0.032726,-0.051615
2021-03-25,0.009688,-3.4e-05,-0.013251,-0.008523,0.013675
2021-03-26,0.044055,-0.003803,0.017819,0.024252,0.055319
2021-03-29,-0.019542,0.010401,-0.005244,0.00849,-0.018617
2021-03-30,-0.034827,0.000332,-0.014411,-0.005908,0.005945
2021-03-31,0.016442,0.007843,0.016908,0.037019,0.027896
2021-04-01,0.026507,0.032611,0.027909,0.034724,0.055124
2021-04-05,0.026326,0.041873,0.027729,0.012725,-0.002404
2021-04-06,-0.009437,-0.004371,-0.004858,-0.009008,-0.016546
2021-04-07,-0.002914,0.013475,0.00823,0.020344,-0.020827
2021-04-08,0.00626,0.005091,0.013405,0.012267,0.029527
2021-04-09,-0.000803,0.008994,0.010267,0.005797,-0.005104
2021-04-12,-0.002927,-0.011472,0.000235,0.056181,-0.015472
2021-04-13,0.002667,0.00437,0.010082,0.030936,0.00306
2021-04-14,-0.015795,-0.005554,-0.011219,-0.02567,-0.003546
2021-04-15,0.005657,0.019332,0.015298,0.05631,-0.020606
2021-04-16,-0.002521,-0.001094,0.004778,-0.013927,0.00414
2021-04-19,-0.035068,0.003071,-0.00767,-0.034611,-0.028946
2021-04-20,-0.01026,-0.004695,-0.001855,-0.012401,-0.0039
2021-04-21,0.005533,-0.00029,0.008983,0.012474,0.021314
2021-04-22,-0.010179,-0.011337,-0.013086,-0.033218,-0.017717
2021-04-23,0.024214,0.021048,0.015476,0.027946,0.02879
2021-04-26,0.012271,0.004348,0.001532,0.013937,0.024275
2021-04-27,-0.011656,-0.008204,0.001606,-0.006218,-0.002057
2021-04-28,-0.015332,0.029708,-0.028286,-0.006826,-0.013276
2021-04-29,0.01544,0.014294,-0.008053,0.003142,-0.00468
2021-04-30,-0.021639,-0.016408,-0.001307,-0.020571,-0.019815
2021-05-03,-0.013284,-0.004427,-0.001269,-0.011509,-0.006853
2021-05-04,-0.012441,-0.015471,-0.01616,-0.032723,-0.005003
2021-05-05,-0.001597,0.003442,-0.005327,0.007473,0.000173
2021-05-06,0.010702,0.009755,0.013227,0.004461,0.014041
2021-05-07,0.008917,0.006238,0.010932,0.019917,-0.001453
2021-05-10,-0.036413,-0.025588,-0.020914,-0.036895,-0.038689
2021-05-11,0.009103,-0.009464,-0.003843,0.002839,0.004808
2021-05-12,-0.040198,-0.030753,-0.029363,-0.038287,-0.041117
2021-05-13,0.019461,0.013085,0.016862,-0.006778,0.00499
2021-05-14,0.025592,0.022135,0.021067,0.042279,0.034115
2021-05-17,-0.003804,0.004626,-0.011969,-0.005441,-0.023653
2021-05-18,-0.014093,-0.011556,-0.008565,-0.010571,0.009472
2021-05-19,0.018398,0.003991,0.002468,0.003567,0.014074
2021-05-20,0.030064,0.015606,0.01382,0.038871,0.007829
2021-05-21,-0.008264,-0.005557,-0.005315,0.025954,-0.012624
2021-05-24,0.017618,0.029166,0.022882,0.041373,0.015914
2021-05-25,0.000762,0.000775,0.003748,0.00229,0.00572
2021-05-26,0.002067,0.007381,-0.000914,0.003339,0.015051
2021-05-27,0.015614,-0.007407,-0.008668,-0.013503,-0.001983
2021-05-28,0.009943,-0.002467,0.001484,0.048844,0.013734
2021-06-01,-0.008511,0.010323,-0.009132,0.001231,0.009799
2021-06-02,0.011574,-0.004447,-0.000404,0.031587,0.003713
2021-06-03,-0.01885,-0.009706,-0.006429,0.011414,-0.017907
2021-06-04,0.021945,0.01959,0.020675,0.035858,0.023027
2021-06-07,-0.023621,0.003647,0.012042,0.002318,-0.010794
2021-06-08,-0.000539,-0.001607,-0.004886,-0.009195,-0.019455
2021-06-09,0.000863,0.003961,0.004038,-0.005428,0.010438
2021-06-10,0.010217,0.011292,0.014393,0.003845,0.009477
2021-06-11,0.004331,-0.002025,0.002527,0.02297,8.5e-05
2021-06-14,0.010899,0.007699,0.007755,0.010855,0.023171
2021-06-15,-0.010697,-0.008379,-0.005887,-0.012778,-0.012728
2021-06-16,-0.0106,-0.005329,-0.003793,0.001223,-0.011972
2021-06-17,0.011637,0.00804,0.013676,0.047557,0.013144
2021-06-18,-0.016279,-0.013409,-0.005634,-0.000992,-0.027955
2021-06-21,0.010162,0.014166,0.012335,-0.011347,-0.01425
2021-06-22,-0.000344,0.004252,0.010966,0.024936,0.001665
2021-06-23,0.004758,-0.001664,-0.000885,0.009028,0.015044
2021-06-24,0.007286,0.003054,0.005334,0.007779,0.010254
2021-06-25,-0.016721,6.9e-05,-0.006262,-0.009086,-0.006056
2021-06-28,0.022934,0.000224,0.013961,0.050129,0.026431
2021-06-29,0.009201,-0.00215,0.009973,0.002089,0.005184
2021-06-30,-0.00065,-0.001497,-0.001842,-0.001211,-0.000582
2021-07-01,-0.015099,0.002908,0.002584,0.010474,-0.014481
2021-07-02,-0.00313,0.022974,0.022275,0.013606,0.004138
2021-07-06,0.010915,0.007445,3.6e-05,0.010324,0.009587
2021-07-07,-0.007902,0.002251,0.008175,-0.015786,-0.014994
2021-07-08,0.002045,-0.011307,-0.008966,-0.023022,-0.003214
2021-07-09,0.020574,0.003795,0.001874,0.007411,0.022822
2021-07-12,0.0116,0.011608,-0.002231,0.023055,0.01717
2021-07-13,-0.003582,0.002882,0.013198,-0.012797,0.010356
2021-07-14,-0.005,0.007032,0.005445,-0.020173,0.003955
2021-07-15,-0.008825,-0.009607,-0.005239,-0.044112,-0.055149
2021-07-16,-0.01942,-0.000276,-0.000996,-0.042457,-0.01523
2021-07-19,-0.005127,-0.018839,-0.013321,0.03407,-0.00337
2021-07-20,0.006271,0.013096,0.008339,-0.008933,0.009103
2021-07-21,0.022258,0.010613,0.007447,0.042876,0.012629
2021-07-22,-0.005616,0.00684,0.016844,0.00948,-0.011114
2021-07-23,0.014318,0.035769,0.012337,-0.001837,0.001973
2021-07-26,-0.001883,0.007668,-0.00214,-0.013498,-0.009761
2021-07-27,-0.014267,-0.015929,-0.008684,-0.004457,-0.018245
2021-07-28,0.004817,0.031797,-0.001117,0.015358,0.013475
2021-07-29,0.013525,-0.002326,0.000978,0.008153,0.009386
2021-07-30,0.002665,-0.007741,-0.00555,-0.00829,0.004219
2021-08-02,-0.001483,0.00095,-0.000316,0.012872,0.001886
2021-08-03,0.004353,0.005751,0.008075,0.003291,0.013264
2021-08-04,0.002075,-0.00372,-0.002125,0.023164,0.002787
2021-08-05,-0.000266,0.008333,0.010506,0.017905,0.004042
2021-08-06,-0.004593,-0.003765,-0.000207,-0.013132,-0.008472
2021-08-09,-0.001545,0.008653,-0.003904,-0.003486,8.5e-05
2021-08-10,-0.004993,-0.000774,-0.006555,-0.017689,-0.015733
2021-08-11,0.002675,-0.003859,0.001781,-0.011888,-0.00318
2021-08-12,0.001468,0.006714,0.009967,0.010457,-0.0025
2021-08-13,0.003924,0.003889,0.01049,0.014218,-0.001729
2021-08-16,0.004073,0.004226,0.005976,-0.011789,-0.007532
2021-08-17,-0.019359,-0.011915,-0.00516,-0.024662,-0.030708
2021-08-18,-0.020305,-0.008872,-0.006107,-0.021482,-0.00594
2021-08-19,0.009723,0.001705,0.020775,0.039811,0.000634
2021-08-20,0.003463,0.012894,0.025575,0.051419,-0.021716
2021-08-23,0.015321,0.019006,0.000953,0.054862,0.026267
2021-08-24,-0.002114,0.008712,-0.006663,-0.007514,0.010364
2021-08-25,0.004113,0.005787,-0.002016,0.019272,0.043886
2021-08-26,0.00482,-0.004494,-0.009669,-0.006528,0.009143
2021-08-27,0.020999,0.018124,0.002106,0.025739,0.003302
2021-08-30,0.005948,0.004073,0.012912,0.002297,0.00422
2021-08-31,-0.003368,0.00074,-0.005633,-0.013179,0.000168
2021-09-01,-0.008145,0.00358,-0.000166,0.002502,0.012184
2021-09-02,-0.002555,-0.01328,-0.002253,-0.002005,0.00274
2021-09-03,0.01175,0.003158,-3.3e-05,0.019959,0.026327
2021-09-07,-0.00219,0.003764,-0.003188,-0.007924,0.005888
2021-09-08,-0.00445,-0.004086,0.0001,-0.014253,-0.022534
2021-09-09,-0.0018,-0.001044,-0.00986,-0.007252,0.006481
2021-09-10,0.009443,-0.018566,-0.005181,0.013573,0.002364
2021-09-13,0.001626,0.010339,0.004329,-0.014503,0.005286
2021-09-14,0.005832,0.001489,0.009428,0.004063,-0.004287
2021-09-15,0.015681,0.013224,0.016778,0.004451,-0.012917
2021-09-16,-0.004689,-0.005674,0.001312,-0.004431,-0.001756
2021-09-17,-0.002661,-0.019567,-0.017528,-0.015376,-0.025168
2021-09-20,-0.022095,-0.014776,-0.018575,-0.035936,-0.025902
2021-09-21,-0.000465,0.00226,0.001699,0.006299,0.002267
2021-09-22,0.019552,0.008994,0.012822,0.032712,0.007916
2021-09-23,0.007411,0.006647,0.003282,0.024657,0.002762
2021-09-24,0.001229,0.007074,-0.000701,-0.017837,-0.004734
2021-09-27,-0.000139,-0.008037,-0.017304,-0.019066,0.00441
2021-09-28,-0.027394,-0.037158,-0.036204,-0.044368,-0.036591
2021-09-29,-0.003136,-0.01087,0.001693,-0.008793,-0.002502
2021-09-30,-0.009296,-0.005043,-0.007324,0.009699,0.000269
2021-10-01,0.00499,0.021447,0.025468,0.001255,-0.000806
2021-10-04,-0.023392,-0.021118,-0.02072,-0.048693,-0.022768
2021-10-05,0.019897,0.017683,0.019957,0.036438,0.002201
2021-10-06,0.006922,0.011336,0.015064,0.012176,0.000732
2021-10-07,0.010516,0.012067,0.005936,0.018116,0.013627
2021-10-08,-0.002166,0.004026,0.0,-0.011578,-0.007128
2021-10-11,-0.001035,-0.006235,-0.002103,-0.006529,0.001999
2021-10-12,-0.01434,-0.017745,-0.004588,-0.00116,-0.009614
2021-10-13,-0.000556,0.008303,0.011711,0.012965,0.007143
2021-10-14,0.025958,0.025941,0.021734,0.038541,0.023459
2021-10-15,0.011355,0.001537,0.004822,0.005334,0.020434
2021-10-18,0.000219,0.009974,0.010125,0.016467,0.004179
2021-10-19,0.013966,0.003215,0.003059,0.00306,0.014046
2021-10-20,-0.001959,-0.010249,-0.00266,-0.008389,-0.011713
2021-10-21,0.009345,0.000825,0.010898,0.026648,0.006056
2021-10-22,0.002451,-0.030443,-0.005149,0.001498,-0.017714
2021-10-25,0.012922,-0.000869,-0.003332,0.019361,-0.005165
2021-10-26,0.022602,0.013543,0.006426,0.066952,0.004752
2021-10-27,-0.020155,0.049595,0.042114,-0.010762,-0.003766
2021-10-28,0.012349,-0.00252,0.003651,0.02004,0.019868
2021-10-29,0.003965,0.015064,0.022414,0.025099,-0.019912
2021-11-01,-0.006809,-0.030727,-0.006785,0.010169,0.003694
2021-11-02,0.017082,0.013488,0.011416,0.022225,-8.8e-05
2021-11-03,0.009868,0.008014,0.002612,0.007462,-0.000876
2021-11-04,0.011524,0.011388,0.007305,0.120423,0.033155
2021-11-05,0.018774,0.003942,-0.001129,-0.001644,8.5e-05
2021-11-08,5.4e-05,0.001203,0.002767,0.035359,0.026401
2021-11-09,-0.002057,-0.000755,-0.003086,-0.004772,0.007195
2021-11-10,-0.016189,-0.020313,-0.01533,-0.039078,-0.029397
2021-11-11,0.012082,-0.000871,0.004927,0.031603,-8.5e-05
2021-11-12,0.01408,0.019974,0.012905,0.0,0.00423
2021-11-15,0.004528,-0.00152,-0.00193,-0.012011,-0.004802
2021-11-16,0.005303,-0.00388,0.010236,0.005928,-0.000339
2021-11-17,0.00153,0.001156,0.000677,-0.031189,0.008299
2021-11-18,0.009076,0.012101,0.00634,0.082499,0.036368
2021-11-19,-0.010595,-0.006087,0.005392,0.041358,0.007051
2021-11-22,-0.027149,-0.017623,-0.00956,-0.031196,0.003943
2021-11-23,0.003326,-0.003554,-0.006327,-0.006572,-0.027174
2021-11-24,0.006503,0.002319,0.000681,0.029232,-0.005356
2021-11-26,-0.021728,-0.026944,-0.024356,-0.035839,-0.029989
2021-11-29,0.032474,0.023544,0.021081,0.059455,0.018704
2021-11-30,-0.018889,-0.024964,-0.017943,-0.020973,-0.017857
2021-12-01,0.001951,-0.005962,-0.001543,-0.037857,0.029706
2021-12-02,-0.004164,0.013573,-0.001787,0.021982,0.00887
2021-12-03,0.010263,-0.006746,-0.019667,-0.044606,-0.019474
2021-12-06,0.012291,0.008123,0.009845,-0.021373,-0.001592
2021-12-07,0.044993,0.028742,0.026764,0.079569,0.026691
2021-12-08,-0.003117,0.006227,0.000149,-0.018534,-0.004251
2021-12-09,-0.008733,-0.003698,-0.005583,-0.041978,-0.018883
2021-12-10,0.082719,0.002459,0.02834,-0.009577,-0.003096
2021-12-13,-0.015863,-0.014696,-0.009167,-0.067455,-0.022748
2021-12-14,-0.010858,-0.013163,-0.032587,0.00625,-0.001117
2021-12-15,0.040575,0.017609,0.019218,0.074884,0.035343
2021-12-16,-0.029975,-0.01363,-0.029135,-0.068026,-0.027691
2021-12-17,0.023007,-0.018831,-0.003386,-0.020643,-0.002145
2021-12-20,0.015859,-0.000833,-0.012014,-0.00295,-0.011864
2021-12-21,0.008232,0.013174,0.023069,0.04892,0.021751
2021-12-22,0.013865,0.020509,0.018057,0.011178,0.032868
2021-12-23,0.014652,0.003425,0.004472,0.008163,-0.005111
2021-12-27,0.01426,0.006738,0.023186,0.044028,0.016739
